,r,p,session_id,unit_id,subject,acronym
73,0.10494981556719099,0.018906911536537858,715093703,950913096,Sst-IRES-Cre;Ai32-386129,VISam
74,0.042582781808725406,0.3419965079298145,715093703,950912511,Sst-IRES-Cre;Ai32-386129,VISam
75,0.2934631045244309,2.178277108808962e-11,715093703,950913000,Sst-IRES-Cre;Ai32-386129,VISam
76,-0.007435191164202961,0.8682812120023536,715093703,950913031,Sst-IRES-Cre;Ai32-386129,VISam
77,-0.00066292726560132,0.9882025860674163,715093703,950912646,Sst-IRES-Cre;Ai32-386129,VISam
78,0.03491984418860072,0.4359121149642722,715093703,950912601,Sst-IRES-Cre;Ai32-386129,VISam
79,0.19439918639303416,1.1985500068569632e-05,715093703,950913422,Sst-IRES-Cre;Ai32-386129,grey
80,-0.1107435889779369,0.013222135223788345,715093703,950913409,Sst-IRES-Cre;Ai32-386129,grey
81,0.2599324202309147,3.6477784365786772e-09,715093703,950913456,Sst-IRES-Cre;Ai32-386129,grey
82,0.15646700058634916,0.00044541201470872166,715093703,950913470,Sst-IRES-Cre;Ai32-386129,grey
83,0.17912503293231746,5.6263935530958636e-05,715093703,950913506,Sst-IRES-Cre;Ai32-386129,grey
84,-0.03517622998953687,0.4325481764657627,715093703,950913567,Sst-IRES-Cre;Ai32-386129,grey
85,0.142408195205586,0.0014096862530491312,715093703,950913547,Sst-IRES-Cre;Ai32-386129,grey
86,0.0619132595087781,0.16688455007407196,715093703,950913537,Sst-IRES-Cre;Ai32-386129,grey
87,0.09036864563179595,0.043406113689154216,715093703,950913527,Sst-IRES-Cre;Ai32-386129,grey
88,0.1646195225980492,0.00021812495495689144,715093703,950913517,Sst-IRES-Cre;Ai32-386129,grey
89,0.09810665522461638,0.028268871607282968,715093703,950913588,Sst-IRES-Cre;Ai32-386129,grey
90,-0.2317427178310019,1.6017575375434954e-07,715093703,950913676,Sst-IRES-Cre;Ai32-386129,grey
91,0.21332017950897636,1.4826450475816563e-06,715093703,950913652,Sst-IRES-Cre;Ai32-386129,grey
92,-0.0560374492871056,0.21097741162133302,715093703,950913684,Sst-IRES-Cre;Ai32-386129,grey
93,0.010878842601647567,0.8082713919884428,715093703,950913766,Sst-IRES-Cre;Ai32-386129,grey
94,-0.31651083956119413,4.266777884510914e-13,715093703,950913796,Sst-IRES-Cre;Ai32-386129,grey
95,-0.17642566244004837,7.300381287297449e-05,715093703,950913850,Sst-IRES-Cre;Ai32-386129,grey
96,-0.06049875038865482,0.1768092725648155,715093703,950913806,Sst-IRES-Cre;Ai32-386129,grey
97,0.017776611656743966,0.6917114494691875,715093703,950920777,Sst-IRES-Cre;Ai32-386129,grey
98,0.08340422990409718,0.06238415792488349,715093703,950920756,Sst-IRES-Cre;Ai32-386129,grey
99,0.090073598956397,0.044097848050247954,715093703,950913893,Sst-IRES-Cre;Ai32-386129,grey
100,0.10843729558234634,0.015273855190114257,715093703,950913877,Sst-IRES-Cre;Ai32-386129,grey
101,0.14231962337013596,0.001419510484993385,715093703,950921709,Sst-IRES-Cre;Ai32-386129,grey
102,0.038556597541418436,0.3896160889060433,715093703,950913929,Sst-IRES-Cre;Ai32-386129,grey
103,-0.16129016156308784,0.0002931632524737027,715093703,950913921,Sst-IRES-Cre;Ai32-386129,grey
104,-0.15113460747513607,0.0006976290846395255,715093703,950913908,Sst-IRES-Cre;Ai32-386129,grey
105,-0.04888760696106389,0.2752391974582537,715093703,950913901,Sst-IRES-Cre;Ai32-386129,grey
106,0.119992948013721,0.00722871678886823,715093703,950920827,Sst-IRES-Cre;Ai32-386129,grey
107,-0.027014662499532025,0.5467320299468399,715093703,950913938,Sst-IRES-Cre;Ai32-386129,grey
108,0.120334972120312,0.007063570352176182,715093703,950913954,Sst-IRES-Cre;Ai32-386129,grey
109,-0.014703167946554102,0.7429360996847616,715093703,950920843,Sst-IRES-Cre;Ai32-386129,grey
110,-0.1380882899808092,0.0019690672254203162,715093703,950914026,Sst-IRES-Cre;Ai32-386129,grey
111,0.11769256272488479,0.008432096330707742,715093703,950913983,Sst-IRES-Cre;Ai32-386129,grey
112,-0.01592716372561452,0.7223848090534244,715093703,950913976,Sst-IRES-Cre;Ai32-386129,grey
113,-0.5331818398866548,4.5152609224635334e-38,715093703,950913990,Sst-IRES-Cre;Ai32-386129,grey
114,0.012561451047670275,0.7793312597371352,715093703,950914067,Sst-IRES-Cre;Ai32-386129,grey
115,-0.017049329934521493,0.7037167486572572,715093703,950914130,Sst-IRES-Cre;Ai32-386129,grey
116,0.06046227548811924,0.17707087097508833,715093703,950914103,Sst-IRES-Cre;Ai32-386129,grey
117,0.055634690583171,0.21428163595190922,715093703,950914157,Sst-IRES-Cre;Ai32-386129,grey
118,-0.25298598323395105,9.673599513325469e-09,715093703,950914197,Sst-IRES-Cre;Ai32-386129,grey
119,-0.46093141899469403,1.1441874942698454e-27,715093703,950914189,Sst-IRES-Cre;Ai32-386129,grey
120,0.21568366015229756,1.1263299330615488e-06,715093703,950914219,Sst-IRES-Cre;Ai32-386129,grey
121,-0.0013025442869624827,0.9768224085181936,715093703,950914233,Sst-IRES-Cre;Ai32-386129,grey
122,-0.025789626556752685,0.5650708857719557,715093703,950914310,Sst-IRES-Cre;Ai32-386129,grey
123,0.05696473441228043,0.20351000427511473,715093703,950914294,Sst-IRES-Cre;Ai32-386129,grey
124,0.15656818765824182,0.00044157428555111316,715093703,950914359,Sst-IRES-Cre;Ai32-386129,grey
125,0.1970111718352494,9.086404833062083e-06,715093703,950914348,Sst-IRES-Cre;Ai32-386129,grey
126,0.05198811739153987,0.2459002831521775,715093703,950914318,Sst-IRES-Cre;Ai32-386129,grey
127,0.43969193353941916,4.718697121886147e-25,715093703,950914435,Sst-IRES-Cre;Ai32-386129,grey
128,0.4498121480230969,2.822128063332717e-26,715093703,950914424,Sst-IRES-Cre;Ai32-386129,grey
129,-0.17472620788738624,8.584407425614576e-05,715093703,950914413,Sst-IRES-Cre;Ai32-386129,grey
130,-0.1103809220161217,0.013527732872152616,715093703,950914538,Sst-IRES-Cre;Ai32-386129,grey
131,0.09392648531284714,0.03575990700919376,715093703,950914625,Sst-IRES-Cre;Ai32-386129,grey
132,0.12340352718263602,0.0057264267833243235,715093703,950914635,Sst-IRES-Cre;Ai32-386129,grey
